gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
POLR2E,0.880769603352916,6.11649162526375e-10,3.65241928480035e-09,8.43741937280726,NS.
PLCG1,0.880289893788373,0.000969625527906945,0.00223430799705128,2.65085696004765,NS.
SAMHD1,0.87949083079346,7.06413224700631e-09,3.77596838778598e-08,7.42297165024992,NS.
CCAR1,0.879318153296051,3.98077875757711e-06,1.43941654036958e-05,4.84181351113167,NS.
RRAGA,0.878189147017956,2.4340500183847e-05,7.61551577608387e-05,4.1183006778668,NS.
HNRNPF,0.878116415337982,1.25271250542096e-18,1.43855447051088e-17,16.8420736890087,NS.
ABHD17A,0.877621287830916,2.60216410612278e-06,9.69433686594762e-06,5.01348189316697,NS.
ACADM,0.877417568303003,0.000424802622048769,0.00105194014227716,2.97800897179666,NS.
BSG,0.876980053798632,1.45759738761967e-11,1.01208589372927e-10,9.99478262821787,NS.
PTEN,0.876477781860091,9.07529923202634e-06,3.09924434557762e-05,4.50874418247232,NS.
SPCS1,0.876189995748997,1.14546775438396e-25,1.97853521211775e-24,23.7036562161625,NS.
LSM4,0.875738807662408,1.15690062033792e-07,5.06901948953094e-07,6.29507603898384,NS.
SDHA,0.874941219225309,2.72273930367853e-06,1.01075046974923e-05,4.99535604815462,NS.
SNRNP40,0.8748811718977,7.92804405287484e-08,3.59427593720356e-07,6.44438858459914,NS.
HNRNPR,0.874827908922873,4.16959455394878e-09,2.2576302118531e-08,7.64634719177484,NS.
RIOK1,0.874325364231094,0.000401500341205052,0.00100135526625126,2.99941181383003,NS.
LGMN,0.873938042416636,0.0667777186884715,0.0955927616841819,1.01957499140205,NS.
PSMB7,0.873811275607797,6.32790486199345e-06,2.211592167486e-05,4.65529495681597,NS.
FDFT1,0.873121382507914,8.83779331336417e-08,3.94679231301947e-07,6.4037557263237,NS.
DDHD1,0.872407351802069,0.00323568634666076,0.00654021708367601,2.18440783628155,NS.
CYB5R1,0.871979178039169,0.000869776218905451,0.00203206517754268,2.6920623663718,NS.
EXOSC7,0.871979178038649,0.000870190590383108,0.00203206517754268,2.6920623663718,NS.
GSS,0.871979177949138,0.00103594780303139,0.00236110240821766,2.62688517583559,NS.
